date,expiration,contract_symbol,option_type,strike,delta,gamma,delta_flag,gamma_flag
2025-01-29,2025-03-15,SPY250315P00552590,put,552.59,-0.8158846936364457,0.005588198781671528,False,False
2025-01-29,2025-03-30,SPY250330C00452120,call,452.12,0.9444869120703641,0.0030823304744125105,False,False
2025-01-29,2025-03-30,SPY250330P00452120,put,452.12,-0.05551308792963594,0.0030823304744125105,False,False
2025-01-29,2025-03-30,SPY250330C00477230,call,477.23,0.7936581558235618,0.007565717032612674,False,False
2025-01-29,2025-03-30,SPY250330P00477230,put,477.23,-0.2063418441764382,0.007565717032612674,False,False
2025-01-29,2025-03-30,SPY250330C00502350,call,502.35,0.5516741718932686,0.009423945493449397,True,False
2025-01-29,2025-03-30,SPY250330P00502350,put,502.35,-0.4483258281067314,0.009423945493449397,True,False
2025-01-29,2025-03-30,SPY250330C00527470,call,527.47,0.3172470282563006,0.00882657362881909,False,False
2025-01-29,2025-03-30,SPY250330P00527470,put,527.47,-0.6827529717436994,0.00882657362881909,False,False
2025-01-29,2025-03-30,SPY250330C00552590,call,552.59,0.14110956379206047,0.005645839603246458,False,False
2025-01-29,2025-03-30,SPY250330P00552590,put,552.59,-0.8588904362079395,0.005645839603246458,False,False
2025-01-30,2025-03-01,SPY250301C00451490,call,451.49,0.911719645723869,0.0038329807751081623,False,False
2025-01-30,2025-03-01,SPY250301P00451490,put,451.49,-0.08828035427613101,0.0038329807751081623,False,False
2025-01-30,2025-03-01,SPY250301C00476570,call,476.57,0.7556638997571122,0.0073994409950454195,False,False
2025-01-30,2025-03-01,SPY250301P00476570,put,476.57,-0.24433610024288777,0.0073994409950454195,False,False
2025-01-30,2025-03-01,SPY250301C00501650,call,501.65,0.5342648607126929,0.0095841631418094,True,False
2025-01-30,2025-03-01,SPY250301P00501650,put,501.65,-0.46573513928730714,0.0095841631418094,True,False
2025-01-30,2025-03-01,SPY250301C00526730,call,526.73,0.3215895372880264,0.008042238745839857,False,False
2025-01-30,2025-03-01,SPY250301P00526730,put,526.73,-0.6784104627119736,0.008042238745839857,False,False
2025-01-30,2025-03-01,SPY250301C00551820,call,551.82,0.14552674624804163,0.005455669112846478,False,False
2025-01-30,2025-03-01,SPY250301P00551820,put,551.82,-0.8544732537519584,0.005455669112846478,False,False
2025-01-30,2025-03-16,SPY250316C00451490,call,451.49,0.8928299699751787,0.003965558482642972,False,False
2025-01-30,2025-03-16,SPY250316P00451490,put,451.49,-0.10717003002482128,0.003965558482642972,False,False
2025-01-30,2025-03-16,SPY250316C00476570,call,476.57,0.7453126413245811,0.006906202049847322,False,False
2025-01-30,2025-03-16,SPY250316P00476570,put,476.57,-0.2546873586754189,0.006906202049847322,False,False
2025-01-30,2025-03-16,SPY250316C00501650,call,501.65,0.5429557486570996,0.009394076011270772,True,False
2025-01-30,2025-03-16,SPY250316P00501650,put,501.65,-0.4570442513429004,0.009394076011270772,True,False
2025-01-30,2025-03-16,SPY250316C00526730,call,526.73,0.35341679842175244,0.0073119866481771234,False,False
2025-01-30,2025-03-16,SPY250316P00526730,put,526.73,-0.6465832015782476,0.0073119866481771234,False,False
2025-01-30,2025-03-16,SPY250316C00551820,call,551.82,0.1787127846107982,0.005606834699698314,False,False
2025-01-30,2025-03-16,SPY250316P00551820,put,551.82,-0.8212872153892018,0.005606834699698314,False,False
2025-01-30,2025-03-31,SPY250331C00451490,call,451.49,0.9537538916261007,0.0028238376610082174,False,False
2025-01-30,2025-03-31,SPY250331P00451490,put,451.49,-0.04624610837389931,0.0028238376610082174,False,False
2025-01-30,2025-03-31,SPY250331C00476570,call,476.57,0.8081475279164069,0.00775375535325679,False,False
2025-01-30,2025-03-31,SPY250331P00476570,put,476.57,-0.19185247208359313,0.00775375535325679,False,False
2025-01-30,2025-03-31,SPY250331C00501650,call,501.65,0.5526077104261939,0.009844981266504415,True,False
2025-01-30,2025-03-31,SPY250331P00501650,put,501.65,-0.44739228957380606,0.009844981266504415,True,False
2025-01-30,2025-03-31,SPY250331C00526730,call,526.73,0.30223324947139574,0.009326853693496607,False,False
2025-01-30,2025-03-31,SPY250331P00526730,put,526.73,-0.6977667505286043,0.009326853693496607,False,False
2025-01-30,2025-03-31,SPY250331C00551820,call,551.82,0.13689871345494126,0.005630899156954172,False,False
2025-01-30,2025-03-31,SPY250331P00551820,put,551.82,-0.8631012865450587,0.005630899156954172,False,False
2025-01-31,2025-03-02,SPY250302C00444130,call,444.13,0.9616053655549761,0.0026937885446748073,False,False
2025-01-31,2025-03-02,SPY250302P00444130,put,444.13,-0.03839463444502389,0.0026937885446748073,False,False
2025-01-31,2025-03-02,SPY250302C00468810,call,468.81,0.8273668766130932,0.008617966402044454,False,False
2025-01-31,2025-03-02,SPY250302P00468810,put,468.81,-0.17263312338690684,0.008617966402044454,False,False
2025-01-31,2025-03-02,SPY250302C00493480,call,493.48,0.5365516922357454,0.013991071638990524,True,True
2025-01-31,2025-03-02,SPY250302P00493480,put,493.48,-0.4634483077642546,0.013991071638990524,True,True
2025-01-31,2025-03-02,SPY250302C00518150,call,518.15,0.255618657743984,0.009950017635001064,False,False
2025-01-31,2025-03-02,SPY250302P00518150,put,518.15,-0.7443813422560159,0.009950017635001064,False,False
2025-01-31,2025-03-02,SPY250302C00542830,call,542.83,0.07386493539643127,0.004572249079762472,False,False
2025-01-31,2025-03-02,SPY250302P00542830,put,542.83,-0.9261350646035688,0.004572249079762472,False,False
2025-01-31,2025-03-17,SPY250317C00444130,call,444.13,0.8820091310184286,0.004108040693400965,False,False
2025-01-31,2025-03-17,SPY250317P00444130,put,444.13,-0.1179908689815714,0.004108040693400965,False,False
2025-01-31,2025-03-17,SPY250317C00468810,call,468.81,0.7370034973794216,0.006827563229166592,False,False
2025-01-31,2025-03-17,SPY250317P00468810,put,468.81,-0.2629965026205784,0.006827563229166592,False,False
2025-01-31,2025-03-17,SPY250317C00493480,call,493.48,0.5423796456702693,0.009448601681944316,True,False
2025-01-31,2025-03-17,SPY250317P00493480,put,493.48,-0.4576203543297307,0.009448601681944316,True,False
2025-01-31,2025-03-17,SPY250317C00518150,call,518.15,0.3500557150012006,0.007532743938516177,False,False
2025-01-31,2025-03-17,SPY250317P00518150,put,518.15,-0.6499442849987994,0.007532743938516177,False,False
2025-01-31,2025-03-17,SPY250317C00542830,call,542.83,0.17093434208409258,0.005700400332880642,False,False
2025-01-31,2025-03-17,SPY250317P00542830,put,542.83,-0.8290656579159075,0.005700400332880642,False,False
2025-01-31,2025-04-01,SPY250401C00444130,call,444.13,0.9336289233049803,0.0033969570404540875,False,False
2025-01-31,2025-04-01,SPY250401P00444130,put,444.13,-0.06637107669501974,0.0033969570404540875,False,False
2025-01-31,2025-04-01,SPY250401C00468810,call,468.81,0.786676564461458,0.007615224450868076,False,False
2025-01-31,2025-04-01,SPY250401P00468810,put,468.81,-0.21332343553854205,0.007615224450868076,False,False
2025-01-31,2025-04-01,SPY250401C00493480,call,493.48,0.5515250510148897,0.00980308894345391,True,False
2025-01-31,2025-04-01,SPY250401P00493480,put,493.48,-0.4484749489851103,0.00980308894345391,True,False
2025-01-31,2025-04-01,SPY250401C00518150,call,518.15,0.3075549835267146,0.009282517003571042,False,False
2025-01-31,2025-04-01,SPY250401P00518150,put,518.15,-0.6924450164732854,0.009282517003571042,False,False
2025-01-31,2025-04-01,SPY250401C00542830,call,542.83,0.14449543220430477,0.0057573404546217176,False,False
2025-01-31,2025-04-01,SPY250401P00542830,put,542.83,-0.8555045677956952,0.0057573404546217176,False,False
